_id,id_uec_order,seat_name_mm,seat_name_en,hluttaw_type_mm,hluttaw_type_en,election_date
5f3f901b97d7fe284063b833,152435,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း) မဲဆန္ဒနယ် ၁,Dagon Myothit (Seikkan) Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b834,152436,ဒဂုံမြို့သစ် (ဆိပ်ကမ်း) မဲဆန္ဒနယ် ၂,Dagon Myothit (Seikkan) Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b835,152437,သန်လျင် မဲဆန္ဒနယ် ၁,Thanlyin Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b836,152438,သန်လျင် မဲဆန္ဒနယ် ၂,Thanlyin Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b837,152439,ကျောက်တန်း မဲဆန္ဒနယ် ၁,Kyauktan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b838,152440,ကျောက်တန်း မဲဆန္ဒနယ် ၂,Kyauktan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b839,152441,သုံးခွ မဲဆန္ဒနယ် ၁,Thongwa Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83a,152442,သုံးခွ မဲဆန္ဒနယ် ၂,Thongwa Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83b,152443,ခရမ်း မဲဆန္ဒနယ် ၁,Kayan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83c,152444,ခရမ်း မဲဆန္ဒနယ် ၂,Kayan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83d,152445,တွံတေး မဲဆန္ဒနယ် ၁,Twantay Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83e,152446,တွံတေး မဲဆန္ဒနယ် ၂,Twantay Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b83f,152447,ကွမ်းခြံကုန်း မဲဆန္ဒနယ် ၁,Kungyangon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b840,152448,ကွမ်းခြံကုန်း မဲဆန္ဒနယ် ၂,Kungyangon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b841,152449,ကော့မှူး မဲဆန္ဒနယ် ၁,Kawhmu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b842,152450,ကော့မှူး မဲဆန္ဒနယ် ၂,Kawhmu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b843,152451,ဒလ မဲဆန္ဒနယ် ၁,Dala Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b844,152452,ဒလ မဲဆန္ဒနယ် ၂,Dala Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b845,152453,ဆိပ်ကြီး/ခနောင်တို မဲဆန္ဒနယ် ၁,Seikgyikanaungto Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b846,152454,ဆိပ်ကြီး/ခနောင်တို မဲဆန္ဒနယ် ၂,Seikgyikanaungto Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b847,152455,ကိုကိုးကျွန်း မဲဆန္ဒနယ် ၁,Cocokyun Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b848,152456,ကိုကိုးကျွန်း မဲဆန္ဒနယ် ၂,Cocokyun Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b849,152457,ကျောက်တံတား မဲဆန္ဒနယ် ၁,Kyauktada Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84a,152458,ကျောက်တံတား မဲဆန္ဒနယ် ၂,Kyauktada Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84b,152459,လသာ မဲဆန္ဒနယ် ၁,Latha Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84c,152460,လသာ မဲဆန္ဒနယ် ၂,Latha Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84d,152461,ပန်းဘဲတန်း မဲဆန္ဒနယ် ၁,Pabedan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84e,152462,ပန်းဘဲတန်း မဲဆန္ဒနယ် ၂,Pabedan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b84f,152463,အလုံ မဲဆန္ဒနယ် ၁,Ahlone Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b850,152464,အလုံ မဲဆန္ဒနယ် ၂,Ahlone Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b851,152465,လမ်းမတော် မဲဆန္ဒနယ် ၁,Lanmadaw Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b852,152466,လမ်းမတော် မဲဆန္ဒနယ် ၂,Lanmadaw Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b853,152467,ကြည့်မြင်တိုင် မဲဆန္ဒနယ် ၁,Kyeemyindaing Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b854,152468,ကြည့်မြင်တိုင် မဲဆန္ဒနယ် ၂,Kyeemyindaing Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b855,152469,စမ်းချောင်း မဲဆန္ဒနယ် ၁,Sanchaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b856,152470,စမ်းချောင်း မဲဆန္ဒနယ် ၂,Sanchaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b857,152471,ကမာရွတ် မဲဆန္ဒနယ် ၁,Kamaryut Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b858,152472,ကမာရွတ် မဲဆန္ဒနယ် ၂,Kamaryut Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b859,152473,လှိုင် မဲဆန္ဒနယ် ၁,Hlaing Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85a,152474,လှိုင် မဲဆန္ဒနယ် ၂,Hlaing Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85b,152475,မရမ်းကုန်း မဲဆန္ဒနယ် ၁,Mayangone Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85c,152476,မရမ်းကုန်း မဲဆန္ဒနယ် ၂,Mayangone Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85d,152477,ဗဟန်း မဲဆန္ဒနယ် ၁,Bahan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85e,152478,ဗဟန်း မဲဆန္ဒနယ် ၂,Bahan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b85f,152479,ဒဂုံ မဲဆန္ဒနယ် ၁,Dagon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b860,152480,ဒဂုံ မဲဆန္ဒနယ် ၂,Dagon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b861,152481,ဆိပ်ကမ်း မဲဆန္ဒနယ် ၁,Seikkan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b862,152482,ဆိပ်ကမ်း မဲဆန္ဒနယ် ၂,Seikkan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b863,152483,တောင်ကြီး မဲဆန္ဒနယ် ၁,Taunggyi Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b864,152484,တောင်ကြီး မဲဆန္ဒနယ် ၂,Taunggyi Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b865,152485,ဟိုပုံး မဲဆန္ဒနယ် ၁,Hopong Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b866,152486,ဟိုပုံး မဲဆန္ဒနယ် ၂,Hopong Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b867,152487,ညောင်ရွှေ မဲဆန္ဒနယ် ၁,Nyaungshwe Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b868,152488,ညောင်ရွှေ မဲဆန္ဒနယ် ၂,Nyaungshwe Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b869,152489,ဆီဆိုင် မဲဆန္ဒနယ် ၁,Hsihseng Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86a,152490,ဆီဆိုင် မဲဆန္ဒနယ် ၂,Hsihseng Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86b,152491,ကလော မဲဆန္ဒနယ် ၁,Kalaw Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86c,152492,ကလော မဲဆန္ဒနယ် ၂,Kalaw Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86d,152493,ပင်းတယ မဲဆန္ဒနယ် ၁,Pindaya Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86e,152494,ပင်းတယ မဲဆန္ဒနယ် ၂,Pindaya Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b86f,152495,ရွာငံ မဲဆန္ဒနယ် ၁,Ywangan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b870,152496,ရွာငံ မဲဆန္ဒနယ် ၂,Ywangan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b871,152497,ရပ်စောက် မဲဆန္ဒနယ် ၁,Lawksawk Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b872,152498,ရပ်စောက် မဲဆန္ဒနယ် ၂,Lawksawk Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b873,152499,ပင်လောင်း မဲဆန္ဒနယ် ၁,Pinlaung Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b874,152500,ပင်လောင်း မဲဆန္ဒနယ် ၂,Pinlaung Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b875,152501,ဖယ်ခုံ မဲဆန္ဒနယ် ၁,Pekon Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b876,152502,ဖယ်ခုံ မဲဆန္ဒနယ် ၂,Pekon Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b877,152503,လွိုင်လင် မဲဆန္ဒနယ် ၁,Loilen Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b878,152504,လွိုင်လင် မဲဆန္ဒနယ် ၂,Loilen Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b879,152505,နမ့်စန် မဲဆန္ဒနယ် ၁,Nansang Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87a,152506,နမ့်စန် မဲဆန္ဒနယ် ၂,Nansang Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87b,152507,ကွန်ဟိန်း မဲဆန္ဒနယ် ၁,Kunhing Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87c,152508,ကွန်ဟိန်း မဲဆန္ဒနယ် ၂,Kunhing Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87d,152509,လဲချား မဲဆန္ဒနယ် ၁,Laihka Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87e,152510,လဲချား မဲဆန္ဒနယ် ၂,Laihka Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b87f,152511,မိုင်းကိုင် မဲဆန္ဒနယ် ၁,Mongkaing Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b880,152512,မိုင်းကိုင် မဲဆန္ဒနယ် ၂,Mongkaing Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b881,152513,ကျေးသီး မဲဆန္ဒနယ် ၁,Kyethi Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b882,152514,ကျေးသီး မဲဆန္ဒနယ် ၂,Kyethi Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b883,152515,မိုင်းရှူး မဲဆန္ဒနယ် ၁,Monghsu Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b884,152516,မိုင်းရှူး မဲဆန္ဒနယ် ၂,Monghsu Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b885,152517,လင်းခေး မဲဆန္ဒနယ် ၁,Langkho Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b886,152518,လင်းခေး မဲဆန္ဒနယ် ၂,Langkho Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b887,152519,မိုးနဲ မဲဆန္ဒနယ် ၁,Mongnai Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b888,152520,မိုးနဲ မဲဆန္ဒနယ် ၂,Mongnai Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b889,152521,မောက်မယ် မဲဆန္ဒနယ် ၁,Mawkmai Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88a,152522,မောက်မယ် မဲဆန္ဒနယ် ၂,Mawkmai Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88b,152523,မိုင်းပန် မဲဆန္ဒနယ် ၁,Mongpan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88c,152524,မိုင်းပန် မဲဆန္ဒနယ် ၂,Mongpan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88d,152525,လားရှိုး မဲဆန္ဒနယ် ၁,Lashio Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88e,152526,လားရှိုး မဲဆန္ဒနယ် ၂,Lashio Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b88f,152527,သိန္နီ မဲဆန္ဒနယ် ၁,Hseni Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b890,152528,သိန္နီ မဲဆန္ဒနယ် ၂,Hseni Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b891,152529,တန့်ယန်း မဲဆန္ဒနယ် ၁,Tangyan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b892,152530,တန့်ယန်း မဲဆန္ဒနယ် ၂,Tangyan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b893,152531,ပန်ဆန်း (ပန်ခမ်း) မဲဆန္ဒနယ် ၁,Pangsang (Panghkam) Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b894,152532,ပန်ဆန်း (ပန်ခမ်း) မဲဆန္ဒနယ် ၂,Pangsang (Panghkam) Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b895,152533,နားဖန်း မဲဆန္ဒနယ် ၁,Narphan Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b896,152534,နားဖန်း မဲဆန္ဒနယ် ၂,Narphan Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b897,152535,ပန်ဝိုင် မဲဆန္ဒနယ် ၁,Pangwaun Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b898,152536,ပန်ဝိုင် မဲဆန္ဒနယ် ၂,Pangwaun Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b899,152537,မိုင်းမော မဲဆန္ဒနယ် ၁,Mongmao Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89a,152538,မိုင်းမော မဲဆန္ဒနယ် ၂,Mongmao Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89b,152539,မိုင်းရယ် မဲဆန္ဒနယ် ၁,Mongyai Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89c,152540,မိုင်းရယ် မဲဆန္ဒနယ် ၂,Mongyai Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89d,152541,ကျောက်မဲ မဲဆန္ဒနယ် ၁,Kyaukme Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89e,152542,ကျောက်မဲ မဲဆန္ဒနယ် ၂,Kyaukme Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b89f,152543,သီပေါ မဲဆန္ဒနယ် ၁,Hsipaw Constituency 1,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
5f3f901b97d7fe284063b8a0,152544,သီပေါ မဲဆန္ဒနယ် ၂,Hsipaw Constituency 2,တိုင်းဒေသကြီး (သို့) ပြည်နယ် လွှတ်တော်,State and Regional Hluttaws,2015-11-08T00:00:00.000Z
